0.21102 0.530046 0.320962 0.633258 3.60927 2.76143 -0.194337 0.774369 0.210022
0.31262 0.278641 0.474519 0.808384 3.44794 1.09683 0.502212 0.712557 0.559866
0.348265 0.387116 0.0735166 0.731085 3.31357 1.34404 -0.108661 0.13592 0.319104
0.500933 0.657499 0.47428 0.170034 1.89962 3.03288 0.590358 0.921497 0.409936
0.896812 0.416792 -0.107619 0.639127 1.91698 2.3586 0.97863 0.569132 0.843304
0.859582 0.212388 0.756326 0.471959 3.48745 1.48546 -0.131027 0.599548 0.545963
0.705911 0.913146 0.646798 0.136688 3.6265 3.89527 0.124302 0.892929 0.4528
0.415281 0.441861 0.785435 0.330415 3.45862 1.83615 0.846778 0.705422 0.506481
0.719656 0.275578 0.82687 0.865361 3.71779 2.56805 -0.00095532 0.772529 0.439951
0.773123 0.853932 0.763644 0.357581 1.45994 1.40439 0.719117 0.143208 0.540201
0.200365 0.495876 -0.114855 0.974513 1.27802 1.45696 0.828193 0.317793 4.37952
0.836571 0.297854 0.649038 0.440184 3.56074 2.72662 0.696929 0.144361 0.711147
0.740689 0.590871 0.712469 0.0709569 1.68138 1.39439 0.667472 0.500015 0.584039
0.764341 0.532408 0.896102 0.914089 1.34391 3.96416 0.558333 0.276085 0.420395
0.360554 0.594674 0.1578 0.946432 1.16866 3.29291 0.153827 0.0674744 0.171112
0.246821 0.67973 0.482067 0.204567 0.913328 3.26142 0.356502 0.803232 0.226859
0.291906 0.833288 0.898708 0.7221 3.60525 3.75799 0.231888 0.771383 0.408383
0.588894 0.469609 0.801778 0.388659 1.12916 2.34631 0.919492 0.0277509 3.8455
0.878309 0.664116 0.563514 0.303308 1.77485 3.0848 0.968806 0.232656 0.834702
0.983542 0.308149 0.433453 0.450925 1.23975 1.41593 0.556687 0.563184 0.706041
0.790382 0.323223 0.998399 0.716493 3.25185 0.961389 -0.128186 0.999372 0.523481
0.293843 0.339093 -0.0818362 0.241197 0.82402 2.53581 0.510535 0.68504 0.644034
0.95437 0.8723 0.466742 0.755055 3.76444 1.39797 -0.102824 0.204793 0.593906
0.852444 0.858952 0.0660036 0.154269 3.48939 3.32533 0.842734 0.424041 0.892183
0.851047 0.405559 0.739715 0.15423 1.46471 2.85314 0.0381706 0.49868 0.503141
0.84493 0.583673 0.462148 0.535766 1.60758 2.87701 0.0226277 0.884133 0.580266
0.732958 0.560847 0.614168 0.220027 0.925895 1.06476 0.634513 0.186147 0.594792
0.796742 0.621343 0.0227438 0.614884 1.14356 2.19669 0.434175 0.249946 0.89915
0.941407 0.31695 0.368327 0.777552 3.17646 2.20652 0.699336 0.641328 0.722755
0.917456 0.490751 0.932455 0.0868314 1.2127 3.04516 0.0710565 0.545637 0.572289
0.361121 0.756913 0.479204 0.628708 3.40384 3.7643 0.0967675 0.86786 0.194501
0.865998 0.890506 -0.17112 0.403846 2.45046 3.49458 -0.108679 0.281837 0.672085
0.480055 0.895528 0.482222 0.493466 1.89957 2.01397 -0.0490261 0.831024 0.231969
0.842946 0.87388 0.120557 0.670353 1.60594 2.40532 0.265876 0.231897 0.704984
0.945997 0.367852 0.431262 0.658043 2.43433 2.048 0.755196 0.826904 0.711267
0.976004 0.250745 -0.140008 0.941582 1.76358 1.71787 0.470734 0.40923 0.769828
0.818403 0.718869 0.247344 0.393274 3.78021 2.3095 0.836213 0.888338 0.756511
0.399506 0.893697 0.485959 0.071252 3.2316 2.41384 0.645778 0.261353 0.560786
0.681163 0.876706 0.491517 0.0284641 1.49983 1.30916 0.294006 0.8637 0.468767
0.600301 0.437846 0.156869 0.568899 2.54546 2.16248 0.596619 0.880617 0.723281
0.49295 0.587407 -0.118175 0.825851 3.04615 3.07224 0.434547 0.264926 1.90653
0.809386 0.882965 0.472819 0.318971 1.42819 3.44194 0.310363 0.66864 0.567134
0.637167 0.31513 0.0314218 0.971375 3.21771 1.58874 0.711949 0.266394 1.91314
0.403573 0.506342 0.353268 0.631479 1.29552 1.88846 0.297551 0.412887 0.204891
0.441581 0.615816 -0.0526025 0.987001 3.36023 3.47358 0.907211 0.144939 22.1367
0.436551 0.367841 -0.0871702 0.593358 3.34058 2.31562 0.869934 0.89959 1.18057
0.93391 0.875904 -0.0442646 0.526662 2.8496 2.67542 -0.0242831 0.593021 0.684082
0.984318 0.30666 0.785156 0.42888 3.86096 3.80628 0.863601 0.0443856 0.740384
0.387794 0.243787 -0.140314 0.797514 3.15632 3.82825 0.637408 0.564348 1.45902
0.362334 0.791018 0.455097 0.430467 1.48523 1.47614 0.433362 0.480457 0.11063
0.797678 0.467046 -0.184709 0.791025 1.28311 0.852463 0.540064 0.260399 1.23095
0.951748 0.598594 0.949515 0.62631 3.56875 2.70348 0.29304 0.890216 0.664505
0.478577 0.891892 -0.0129068 0.14787 2.96232 3.31072 0.545526 0.421063 1.06137
0.543077 0.781994 0.832567 0.407531 1.24234 2.38982 0.251112 0.951182 0.279359
0.463778 0.682853 0.826643 0.978617 3.57564 3.80661 0.131374 0.492541 0.39709
0.784029 0.687189 0.498497 0.791065 3.90815 3.92356 0.165518 0.900832 0.569408
0.666227 0.966873 -0.194314 0.0166158 3.7926 2.29381 -0.0568713 0.438038 0.640928
0.455134 0.818927 0.693692 0.826762 3.55528 1.35334 0.299042 0.64927 0.233048
0.950673 0.601344 0.948436 0.116487 1.52094 3.76159 0.194829 0.214072 0.547282
0.659647 0.768552 0.216266 0.964781 3.82836 3.0233 0.963727 0.319279 1.51809
0.392012 0.534508 -0.136331 0.703269 2.85683 2.81123 0.237368 0.118605 5.09712
0.34442 0.837932 0.965273 0.394137 2.22427 3.69716 0.502942 0.832747 0.291984
0.949392 0.682037 -0.136514 0.641279 3.50384 1.40363 -0.0941471 0.026682 0.775661
0.669452 0.86078 0.780847 0.973153 3.79336 3.60014 -0.0853981 0.444984 0.353839
0.353895 0.621157 0.412337 0.108201 1.1414 3.75245 0.607388 0.970189 0.226931
0.551172 0.224578 0.592864 0.175449 2.78094 1.26014 0.43194 0.544711 0.500465
0.423321 0.605399 0.30508 0.45745 1.82759 2.82981 0.514054 0.194335 0.896111
0.435623 0.678014 0.102448 0.737214 2.27954 3.1296 0.0952742 0.966175 0.294787
0.343373 0.715609 0.615748 0.381952 3.67762 3.55805 0.220888 0.359627 0.402179
0.313527 0.400759 0.913068 0.611889 3.41564 3.68165 0.00481838 0.46694 0.627275
0.33088 0.558941 0.426122 0.116456 3.65354 1.7248 0.362674 0.969423 0.307584
0.819573 0.221531 0.331217 0.922695 3.55309 2.18522 0.34834 0.102509 0.700395
0.210517 0.738991 0.548725 0.109416 2.444 3.30666 0.613591 0.253875 0.106973
0.836704 0.235387 0.759189 0.870655 3.84823 2.15738 0.681457 0.624263 0.666721
0.412216 0.264469 0.73448 0.78004 2.69523 2.26335 0.801449 0.530155 0.499425
0.745699 0.629707 -0.0674841 0.151124 1.65379 1.88516 0.757736 0.182431 2.13835
0.22939 0.320273 0.831495 0.111786 2.76058 1.9965 0.106146 0.268032 0.755245
0.507744 0.754419 0.280811 0.0235243 3.73357 1.58571 -0.180328 0.464821 0.270935
0.325682 0.948454 0.993911 0.315202 0.925769 2.35605 -0.00728538 0.39751 0.948447
0.859885 0.493605 0.780783 0.907233 2.96031 1.14412 0.46088 0.792751 0.643908
0.398185 0.617321 0.558365 0.68349 2.70342 3.98548 0.587436 0.451663 0.297474
0.980964 0.350219 0.682439 0.731679 3.83601 3.09409 0.796475 0.776135 0.706918
0.371939 0.72667 0.589852 0.725994 3.47854 2.55128 0.922953 0.964209 0.45257
0.221814 0.284124 0.0927895 0.0364684 3.25486 2.69643 0.300056 0.351268 0.71128
0.514512 0.729557 0.380336 0.557832 1.34561 2.9377 0.125183 0.0741819 0.811053
0.916897 0.866896 0.0831813 0.0186662 2.36586 1.87348 -0.0390112 0.559851 0.661498
0.712041 0.240542 0.0239356 0.478954 2.80722 1.07972 0.484723 0.261494 1.23432
0.334255 0.243568 -0.0844639 0.348892 3.98231 1.00923 -0.187178 0.36911 0.420871
0.376421 0.420722 0.527464 0.38008 1.05736 3.79418 0.192565 0.638842 0.240365
0.783288 0.665841 0.388295 0.0770033 1.03819 3.88229 0.39754 0.544512 0.586125
0.92858 0.848069 0.975606 0.0408177 3.49105 1.73861 0.934773 0.929706 0.687872
0.41516 0.213645 0.664236 0.338493 3.11373 3.28519 0.0795639 0.859485 0.214448
0.596622 0.56188 -0.162825 0.145373 1.86807 0.972944 0.318326 0.689481 0.826956
0.824937 0.943581 0.708609 0.182305 1.9072 2.386 -0.0703473 0.326018 0.398513
0.433521 0.312296 0.258157 0.67797 3.49402 3.17516 0.861226 0.0495557 5.05266
0.73653 0.598555 0.860136 0.402786 1.30679 3.59788 -0.110178 0.700344 0.381493
0.821822 0.689082 0.443182 0.109283 1.53462 1.17039 0.694798 0.106338 1.0442
0.314586 0.711794 0.328636 0.59869 2.45445 3.0588 0.624848 0.659387 0.344182
0.989323 0.631845 0.389455 0.446509 1.86125 2.17319 0.181453 0.909668 0.699314
0.276144 0.769922 0.239684 0.0886665 2.59927 0.881974 0.116057 0.889147 0.135053
0.95147 0.685783 0.632542 0.912591 1.71624 1.30604 -0.194913 0.942795 0.654584
0.518833 0.720968 0.439112 0.60507 2.58689 1.61645 0.660099 0.424338 0.679513
0.707993 0.295948 0.010076 0.739181 1.39485 3.60698 0.768338 0.76482 0.806127
0.686029 0.256817 0.526932 0.235613 3.61377 1.40404 0.775075 0.408046 0.851916
0.368449 0.27656 0.021389 0.316192 2.78472 2.27338 0.595806 0.682538 0.997487
0.210466 0.857265 0.596641 0.452464 2.93775 3.45579 0.873395 0.420962 0.24947
0.497671 0.87509 0.0515971 0.927409 1.17162 3.6452 0.14461 0.216707 0.455637
0.658165 0.935498 0.791301 0.330701 3.52037 1.08676 -0.0471796 0.821483 0.372617
0.454199 0.731641 0.646789 0.869867 1.5252 1.86789 0.460227 0.316853 0.211318
0.851774 0.202039 -0.0664271 0.0433745 0.887842 1.66263 0.262323 0.0125648 44.893
0.887155 0.447334 0.0666231 0.548 2.8499 2.95585 0.81324 0.732874 0.769501
0.41657 0.288842 0.59517 0.212018 2.54905 3.32436 0.183123 0.157697 0.697475
0.749999 0.919898 0.509831 0.354051 1.70295 1.53282 0.655543 0.717718 0.613468
0.960511 0.468085 0.764407 0.0404125 1.36785 0.868256 0.428316 0.940755 0.683886
0.936527 0.203666 0.943004 0.626909 1.82015 3.27331 0.904293 0.0927907 0.662174
0.96625 0.910966 -0.126919 0.842403 1.43819 2.71662 0.420732 0.940012 0.709465
0.67734 0.417051 -0.035513 0.206371 2.86626 2.15017 0.417839 0.731899 0.78249
0.597081 0.700964 0.237978 0.522395 2.45481 3.07464 0.00109833 0.374623 0.341946
0.940389 0.381866 0.182057 0.372175 3.31959 2.72956 -0.0108564 0.200645 0.646372
0.933041 0.939339 0.618206 0.244606 1.53173 0.922028 0.241355 0.61178 0.647277
0.392568 0.783808 0.900444 0.6157 3.19269 2.43457 0.276397 0.742895 0.268364
0.983256 0.612205 0.954105 0.122844 2.44438 2.89016 0.739519 0.0923752 0.653549
0.490118 0.595882 -0.133313 0.150059 2.00824 2.95599 0.855128 0.0799654 5.64024
0.450222 0.692397 0.453273 0.878147 2.707 2.79971 0.656707 0.736723 0.45858
0.522902 0.580406 0.826673 0.199836 1.52395 3.45127 0.937326 0.848998 0.426871
0.59257 0.79167 0.996045 0.870639 1.6016 1.58454 0.468795 0.789577 0.305802
0.977729 0.951652 0.228053 0.594798 2.24021 2.45351 -0.182707 0.173004 0.639621
0.401848 0.940057 0.030113 0.0679233 2.98462 1.3293 0.208027 0.142245 1.13096
0.279071 0.795946 0.78195 0.735722 2.41987 2.40531 -0.199625 0.0590039 2.01636
