0.740333,0.882723,-0.187933,0.207967,2.90841,3.90337,0.562359,0.926735,0.751988
0.466803,0.908685,0.0366575,0.0716862,2.96736,3.60615,0.465719,0.323308,1.05036
0.329061,0.739195,0.120993,0.325336,1.96437,2.29183,0.903809,0.382332,1.91591
0.402448,0.409154,0.0241156,0.0549556,2.31387,2.78699,0.135178,0.124121,0.891341
0.725436,0.679715,0.163711,0.533816,1.49868,3.90962,0.0246582,0.3414,0.478342
0.913938,0.651272,0.62176,0.612588,2.53213,3.98278,0.00742494,0.281975,0.539001
0.942753,0.902161,0.311216,0.430577,1.29966,3.08487,0.866643,0.923676,0.705259
0.951446,0.697036,0.669974,0.462889,1.64159,2.36094,-0.135097,0.139796,0.484594
0.241813,0.812777,0.667439,0.285456,2.3823,2.47676,0.44579,0.59722,0.265517
0.375245,0.351613,0.557139,0.944347,3.95445,2.57809,0.26726,0.244568,0.295933
0.316322,0.825396,0.939862,0.474704,1.99417,2.70695,0.1391,0.822463,0.448405
0.977678,0.976163,-0.176394,0.886361,3.69782,1.58988,0.660005,0.13089,0.882503
0.886971,0.873263,0.705132,0.737359,1.31575,2.96462,0.452905,0.33549,0.586163
0.567042,0.834449,0.852069,0.151966,2.38293,3.86587,0.511901,0.419125,0.306708
0.498296,0.541099,0.299151,0.889171,3.02909,2.51105,0.0789526,0.962421,0.368356
0.681521,0.751552,0.400698,0.393228,0.968035,0.95216,-0.0421528,0.477352,0.349653
0.217796,0.648023,0.489978,0.650918,3.16829,2.59925,0.545391,0.0755813,0.537343
0.879772,0.2968,0.190279,0.394706,1.21457,2.30157,0.69416,0.670655,0.730757
0.309281,0.74773,0.0250752,0.917048,3.01891,2.87117,0.619538,0.475864,1.0389
0.881634,0.215534,0.403291,0.796105,2.25586,2.67378,0.782207,0.912801,0.709146
0.625993,0.876873,0.285665,0.934757,3.06759,1.74473,-0.0084195,0.449332,0.374343
0.948216,0.230321,0.505921,0.92844,3.62254,1.53644,0.360084,0.397212,0.688175
0.660673,0.441905,0.763606,0.645716,3.81606,1.9194,0.0391093,0.103207,0.922105
0.285369,0.586674,0.439543,0.469055,3.44572,3.20873,-0.164568,0.373318,0.57796
0.382418,0.322979,0.323399,0.930853,3.45578,2.29149,0.482974,0.0853537,2.30613
0.953159,0.882107,0.465475,0.169951,2.31578,2.64419,0.39099,0.235215,0.672464
0.333852,0.888123,-0.154014,0.885637,2.43695,2.98198,0.754237,0.132926,14.7086
0.913447,0.263115,0.897024,0.922638,3.2608,3.95073,0.0603371,0.712875,0.602371
0.287044,0.891175,0.4703,0.304417,2.79033,3.62571,-0.0185043,0.238627,0.824143
0.330877,0.530606,0.160712,0.517339,0.977617,2.28299,0.352957,0.0192992,6.09918
0.385274,0.590079,-0.120422,0.234253,2.84796,1.16793,0.304009,0.238607,2.1142
0.928019,0.695212,0.972442,0.88312,3.47081,3.48867,0.238278,0.800279,0.631734
0.444624,0.37584,0.350416,0.375984,3.78666,1.04619,0.297665,0.634658,0.555821
0.403742,0.716283,-0.105264,0.655239,0.951446,0.986018,0.524571,0.909698,0.525018
0.944266,0.509508,0.690757,0.756545,2.87095,2.87442,0.73746,0.0116521,0.902092
0.985551,0.326692,0.301265,0.988508,2.42764,2.71153,-0.126789,0.909117,0.694162
0.667245,0.884319,0.544653,0.53605,1.68948,3.10232,0.448955,0.478291,0.456365
