0.22293,0.47114,0.825662,0.918931,0.913887,2.8854,0.386468,0.769288,0.310383
0.442379,0.92874,0.0439251,0.665548,2.33876,3.47298,0.684221,0.589007,0.807079
0.391082,0.562319,0.370888,0.583954,3.09821,1.58293,0.511836,0.951469,0.474187
0.540207,0.583943,0.0140935,0.522009,2.77472,1.32802,0.933736,0.453661,1.84413
0.785989,0.53925,0.988752,0.927419,2.04518,1.23863,-0.174407,0.986027,0.475306
0.739518,0.673562,0.944609,0.483819,2.38801,1.84316,0.825049,0.271744,0.522483
0.402101,0.634553,0.461942,0.70601,2.8311,2.99153,-0.0377327,0.566474,0.276353
0.459486,0.902412,0.0971247,0.681526,3.50356,3.27811,0.0696671,0.969759,0.311943
0.757184,0.37954,0.156172,0.874729,2.29833,1.89243,0.971899,0.602997,0.941178
0.533227,0.314653,0.419153,0.179759,0.856336,1.01325,0.0639201,0.15909,0.42844
0.382587,0.638375,0.165582,0.153818,3.97374,1.41105,0.846151,0.149527,17.5553
0.971789,0.471214,0.603872,0.134195,3.61551,2.40722,-0.0428401,0.519415,0.666886
0.630974,0.852877,0.898049,0.66523,0.9574,2.8328,0.279316,0.963592,0.349598
0.861405,0.983002,0.600606,0.284801,1.88602,2.43003,0.836891,0.991675,0.662528
0.408548,0.299797,0.399106,0.753462,1.04995,2.13307,0.630734,0.981252,0.392749
0.552244,0.569967,0.0401839,0.536719,2.18612,3.86733,0.785998,0.630996,0.962351
0.829291,0.881357,0.995698,0.359412,1.37369,2.33997,0.598584,0.672856,0.545613
0.564618,0.725809,-0.0778027,0.972752,2.04427,1.06042,0.536389,0.386571,1.31404
0.787398,0.460589,0.27642,0.253903,3.01909,1.72096,-0.019406,0.812945,0.599076
0.353973,0.514633,0.203827,0.92163,1.46169,1.51257,0.0862391,0.157302,0.18714
0.329365,0.470818,0.667071,0.464242,3.76307,1.04801,0.273155,0.593273,0.181189
0.535553,0.249335,0.704594,0.446619,0.925358,2.02025,0.874165,0.229601,0.728175
0.287787,0.294842,0.710164,0.580202,3.92046,1.3365,0.872636,0.256653,1.0447
0.559975,0.690535,-0.0749023,0.115023,3.00481,2.9127,0.447196,0.78197,0.739441
0.587077,0.816064,0.58285,0.109451,1.23382,3.59464,0.690331,0.547137,0.473773
0.969206,0.243503,0.0846367,0.601777,2.16683,3.32064,0.648977,0.102477,0.879447
0.487884,0.697435,0.439396,0.369141,1.93984,1.42848,0.763702,0.158728,1.80913
0.228993,0.505913,-0.0620953,0.411204,2.23455,3.5903,0.623374,0.771403,0.647545
0.650322,0.547006,0.70477,0.756834,2.05373,1.66634,0.450343,0.509046,0.43579
0.345988,0.933276,0.542414,0.0925783,3.16669,3.05884,-0.144326,0.795316,0.380557
0.21728,0.866914,0.594489,0.706236,1.52619,1.78285,0.401275,0.403092,0.405393
0.496004,0.299703,0.581352,0.974083,2.8773,3.11171,-0.100493,0.115236,1.14503
0.374381,0.766812,0.703497,0.326301,3.04123,3.81328,0.780919,0.765302,0.252492
0.216848,0.725212,0.324735,0.884218,3.37215,2.97005,-0.125601,0.422283,0.476871
0.413176,0.895802,0.982233,0.56439,2.89491,3.54945,-0.0949931,0.072771,1.91516
0.376953,0.644409,0.295086,0.845919,3.76979,1.95788,0.990322,0.547707,1.37179
0.536248,0.468903,0.192362,0.730453,3.20025,3.46467,0.845801,0.801088,0.849999
0.346392,0.58249,-0.048753,0.538429,3.28323,2.50676,-0.0864011,0.856404,0.254521
