0.516478,0.517885,0.311742,0.313349,1.20333,1.32401,0.840069,0.556647,0.855907
0.476809,0.815961,0.277577,0.268523,2.88851,1.62807,0.202083,0.0956836,0.23402
0.352658,0.286734,0.946274,0.23668,3.78347,2.68762,0.42691,0.29394,0.484379
0.475215,0.287327,0.173689,0.16107,0.887101,3.85948,0.383664,0.346426,0.591399
0.392706,0.878626,0.101732,0.975108,3.06497,3.1816,0.750532,0.35157,1.65114
0.409501,0.954412,0.991933,0.387794,0.821324,1.84266,0.733497,0.28357,0.417055
0.927921,0.781195,0.920534,0.954498,3.79411,3.28308,0.122952,0.519448,0.599367
0.639837,0.324381,-0.127552,0.378045,2.29245,1.02908,-0.0911911,0.186933,0.693794
0.518202,0.797439,0.57842,0.164306,3.97282,3.98551,0.853602,0.367044,0.759395
0.816739,0.684417,0.846979,0.425115,3.22189,3.6041,0.454924,0.105077,0.375876
0.483016,0.368819,0.101906,0.325648,3.56779,2.89198,-0.198851,0.24928,0.292638
0.353199,0.640183,0.796387,0.88969,2.15361,1.34085,-0.0105657,0.0109222,2.46556
0.877964,0.767792,0.0580096,0.0639681,0.949091,3.68065,0.548873,0.0757436,1.50289
0.22586,0.949268,-0.0745864,0.296511,2.57902,2.34726,0.538357,0.70687,0.348433
0.209924,0.698191,0.73514,0.0314689,3.19102,2.48867,-0.0692146,0.136162,1.38713
0.238264,0.245494,0.268834,0.983251,1.30716,1.51794,0.783549,0.717329,0.733499
0.536531,0.522306,0.0559912,0.207639,3.01233,3.89527,0.342012,0.947155,0.572556
0.303074,0.689465,0.112247,0.909158,2.93996,3.67351,0.97605,0.372941,2.72466
0.844686,0.247983,0.50043,0.812289,3.92092,3.63864,0.141587,0.256947,0.51998
0.983593,0.452588,-0.135905,0.308462,1.03226,3.84901,-0.173785,0.528343,0.74487
0.969437,0.446003,-0.118973,0.975145,2.31509,1.36806,0.164027,0.298809,0.759056
0.617993,0.747556,0.144624,0.729291,1.38314,0.833513,0.17934,0.567807,0.518971
0.984752,0.407449,-0.14499,0.784706,2.42857,0.930237,0.578477,0.465871,0.8213
0.271535,0.982311,0.909288,0.100126,1.52448,3.33866,0.464332,0.170126,1.02496
0.792851,0.352746,0.884302,0.863136,0.891631,2.48626,-0.120138,0.470144,0.379423
0.370039,0.506016,0.831973,0.898846,2.17927,1.71028,0.871703,0.435353,0.353964
0.412338,0.360592,0.61019,0.227126,3.53041,3.28401,0.341569,0.600765,0.241886
0.748818,0.634988,0.926706,0.74762,0.960773,2.86661,0.872369,0.833057,0.549051
0.260458,0.403936,0.0269345,0.621091,2.57736,3.45625,0.544103,0.686961,0.684509
0.989784,0.614215,0.0922699,0.0500549,2.47735,1.88858,0.486499,0.680961,0.723946
0.487163,0.311278,0.678922,0.353133,1.95872,3.66794,0.584546,0.366139,0.317973
