0.204562,0.797106,0.462867,0.581625,3.65398,2.44993,-0.181175,0.433654,0.629093
0.738322,0.631787,0.511553,0.116255,3.51049,1.89306,0.807791,0.692375,0.73083
0.637806,0.23972,0.301878,0.154034,1.99795,1.64425,0.410612,0.270928,0.717715
0.381128,0.498011,0.62062,0.278178,3.19678,1.41651,0.166773,0.668392,0.188737
0.291436,0.891035,0.238645,0.729406,3.85936,3.977,0.548787,0.486473,0.401616
0.414653,0.493596,0.162577,0.587879,3.77813,1.71777,0.711157,0.693637,1.01106
0.543973,0.854827,-0.0979568,0.849487,3.87479,1.98962,-0.18156,0.729444,0.441489
0.632482,0.558964,0.296589,0.61837,1.53399,2.72609,0.603922,0.440341,0.713922
0.201028,0.719815,0.79487,0.574452,1.95878,2.7037,0.888164,0.785264,0.130203
0.750445,0.60065,0.418064,0.0372545,3.21954,1.04328,0.577085,0.500686,0.733973
0.492963,0.686717,0.380059,0.855644,2.54895,1.26133,0.499698,0.415123,0.584645
0.870733,0.348262,-0.13779,0.978473,2.0401,2.28666,0.664867,0.652694,0.800339
0.482513,0.71635,0.870746,0.34155,1.05137,1.13527,0.066292,0.609917,0.334914
0.301841,0.356818,0.52849,0.487285,3.5501,1.42029,0.520041,0.238833,0.418049
0.600721,0.975519,0.0677548,0.0846365,1.59063,2.66729,0.289974,0.602835,0.524159
0.730327,0.518567,0.45803,0.0990622,3.54364,3.81481,0.201609,0.522174,0.511789
0.892579,0.22952,0.267453,0.440807,3.61873,3.51996,0.261957,0.120085,0.673189
0.593223,0.242601,-0.0274505,0.321786,1.12985,2.05444,0.543191,0.489512,0.958834
0.460686,0.288846,0.767484,0.506592,3.5297,3.99335,0.605734,0.295415,0.273361
0.443149,0.886261,0.568056,0.943485,3.18715,3.07754,-0.0072048,0.789444,0.257463
0.574206,0.572311,0.390886,0.285539,2.56025,3.74447,0.202674,0.373076,0.349558
0.404926,0.538763,0.586246,0.690795,3.18185,3.65668,0.513481,0.278755,0.237791
0.574557,0.362393,-0.131584,0.72075,0.901845,3.07704,0.0385343,0.182214,0.780617
0.4437,0.349927,0.0026296,0.285139,2.15412,1.34862,0.911783,0.506786,1.9252
0.499327,0.430723,0.407084,0.124257,2.97547,1.86799,0.46586,0.281588,0.600627
0.229115,0.455829,0.235536,0.326978,1.39498,1.63943,0.764112,0.125643,4.86194
0.299317,0.780543,0.200419,0.546565,1.23651,2.25609,-0.130956,0.787567,0.271563
0.745272,0.583568,0.194963,0.622432,1.37812,1.27848,-0.128081,0.475603,0.47703
0.314363,0.512152,0.535236,0.915376,3.98523,2.14304,0.502345,0.265044,0.260309
0.285978,0.24114,-0.00643605,0.575249,1.87237,0.984467,0.215385,0.313268,0.985493
0.506805,0.268088,0.443742,0.404732,1.35655,3.4662,0.763311,0.787339,0.558135
0.454364,0.22016,0.110936,0.280412,2.49712,3.57398,0.410748,0.732724,0.617819
0.636768,0.665718,0.890511,0.418505,3.69129,2.71474,0.485569,0.184635,0.376376
0.531267,0.651221,-0.0449696,0.282936,3.7426,2.92557,0.661404,0.859773,0.865389
0.536783,0.944629,0.798889,0.133354,3.27794,3.98126,0.126045,0.786626,0.294919
0.595029,0.352792,0.646858,0.487857,1.17334,0.970383,0.196818,0.660694,0.34643
0.78756,0.675227,0.390929,0.817079,2.682,0.813333,0.1905,0.76249,0.62384
0.580644,0.900256,0.363031,0.171881,3.0018,3.90334,0.7081,0.105453,2.60786
0.799391,0.345103,-0.126862,0.408695,1.36154,3.4192,0.536919,0.894526,0.730181
0.86099,0.258047,0.927415,0.734447,2.72599,2.27326,0.377697,0.896356,0.608344
0.448977,0.903858,0.661513,0.0385827,2.1556,2.59562,0.305891,0.50515,0.260495
0.879938,0.454404,0.896979,0.243386,2.64455,3.62937,0.963606,0.813834,0.671552
0.456466,0.525383,0.00242225,0.125859,2.09139,3.91853,0.799186,0.855655,0.824261
